fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,sample_photo,sample_photo_caption,sample_photo_url,substrate,substrate_other,substrate_notes,landscape,sky_view,gridsect,gridsect_index,grid_sect_direction,gridsect_radius,substrate_temperature,substrate_moisture,ambient_humidity,ambient_temperature_c,c_label,date,time,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
1aca1166-a0ab-46fc-9b13-225068490de6,2019-08-27 21:48:37 UTC,2019-08-27 21:49:17 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:41 UTC,2019-09-04 03:00:41 UTC,1,,HawaiiOctober2018,,20.0398988977492,-155.441589126076,POINT (-155.441589126076 20.0398988977492),787c765b-420f-4aa6-b954-84a76d6cae26,,https://web.fulcrumapp.com/photos/view?photos=787c765b-420f-4aa6-b954-84a76d6cae26,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,20.7,,76.6,24.3,C-4857,2019-08-27,11:48,662.37966444704,6.00090620526066,8.52373886108398,0.056412860751152,29.568524124578
a2e776a8-41bc-4582-806c-a68b279f344f,2019-08-27 21:50:03 UTC,2019-08-27 21:51:59 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:41 UTC,2019-09-04 03:00:41 UTC,1,,HawaiiOctober2018,,20.0397935385861,-155.441478070625,POINT (-155.441478070625 20.0397935385861),af7e04a9-f611-4bb0-b86d-bfc2e7cc570a,,https://web.fulcrumapp.com/photos/view?photos=af7e04a9-f611-4bb0-b86d-bfc2e7cc570a,Fruit,,,Wild forest,Partially Obstructed,no,,,,22,,81,24.3,C-4802,2019-08-27,11:50,641.346778988592,48.0,81.7594146728516,1.51970446109772,-1.0
66e48a1c-2b33-4cdb-86b0-16242d34ae6e,2019-08-27 21:51:59 UTC,2019-08-27 21:52:44 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:42 UTC,2019-09-04 03:00:42 UTC,1,,HawaiiOctober2018,,20.0399087990088,-155.441387044165,POINT (-155.441387044165 20.0399087990088),ade85e71-c8f0-4b01-9a36-17a8bdddbd6d,,https://web.fulcrumapp.com/photos/view?photos=ade85e71-c8f0-4b01-9a36-17a8bdddbd6d,Fruit,,,Wild forest,Partially Obstructed,no,,,,22.9,,78.8,24.3,C-4830,2019-08-27,11:51,664.750279451044,8.00120827368088,10.3845376968384,0.0140702603384852,-1.0
fa3c0fef-b0e7-45de-b5ba-e8f4a68da13d,2019-08-27 21:53:05 UTC,2019-08-27 21:54:11 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:42 UTC,2019-09-04 03:00:42 UTC,1,,HawaiiOctober2018,,20.0399153888083,-155.441381085638,POINT (-155.441381085638 20.0399153888083),8dab9ade-c889-4d40-b6bd-d715b40863bf,,https://web.fulcrumapp.com/photos/view?photos=8dab9ade-c889-4d40-b6bd-d715b40863bf,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,22.4,40,81.4,24.3,C-4826,2019-08-27,11:53,677.321066599665,8.00120827368088,9.81476020812988,0.000255390303209424,295.440952699926
d38f749a-93e2-4a93-827c-87d3f1f1377e,2019-08-27 21:55:01 UTC,2019-08-27 21:55:57 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:43 UTC,2019-09-04 03:00:43 UTC,1,,HawaiiOctober2018,,20.0399168969615,-155.441384256591,POINT (-155.441384256591 20.0399168969615),81aacfeb-ccb7-4d64-bccb-fdfb7b8522be,,https://web.fulcrumapp.com/photos/view?photos=81aacfeb-ccb7-4d64-bccb-fdfb7b8522be,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,21.7,38,82.9,24.3,C-4834,2019-08-27,11:55,666.855976056471,8.00120827368088,9.69254779815674,0.0123373446986079,93.5104601906764
e03d12d2-4e65-430f-a222-d53e8e5fda5d,2019-08-27 21:55:58 UTC,2019-08-27 21:56:37 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:43 UTC,2019-09-04 03:00:43 UTC,1,,HawaiiOctober2018,,20.0399160672498,-155.44138123783,POINT (-155.44138123783 20.0399160672498),e2ac27c2-cc8e-4dd3-8eb7-dfd506fc5504,,https://web.fulcrumapp.com/photos/view?photos=e2ac27c2-cc8e-4dd3-8eb7-dfd506fc5504,Fruit,,,Wild forest,Partially Obstructed,no,,,,22,,85,24.3,C-3709,2019-08-27,11:55,670.14970259725,8.00120827368088,12.1416454315186,0.00410889694467187,-1.0
65c045fa-c982-4bd6-b24b-eb36f6de6d72,2019-08-27 21:57:11 UTC,2019-08-27 21:59:42 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:44 UTC,2019-09-04 03:00:44 UTC,1,,HawaiiOctober2018,,20.0382096027158,-155.443448089063,POINT (-155.443448089063 20.0382096027158),1b57379c-6617-4619-8399-5e759f28a5ef,,https://web.fulcrumapp.com/photos/view?photos=1b57379c-6617-4619-8399-5e759f28a5ef,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,22.4,40,79.5,24.3,C-3705,2019-08-27,11:57,,,,,
5b47fe24-9ae9-45e5-b7da-3f9a4f29b9e9,2019-08-27 21:59:44 UTC,2019-08-27 22:00:48 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:44 UTC,2019-09-04 03:00:44 UTC,1,,HawaiiOctober2018,,20.0397830173268,-155.44146857197,POINT (-155.44146857197 20.0397830173268),9fb3950a-2df6-4a02-b155-4b729e27ddc0,,https://web.fulcrumapp.com/photos/view?photos=9fb3950a-2df6-4a02-b155-4b729e27ddc0,Fruit,,,Wild forest,Partially Obstructed,no,,,,22.4,,81.4,24.3,C-4818,2019-08-27,11:59,671.68668030935,8.00120827368088,13.7661533355713,0.00395387131720781,-1.0
64595244-e29f-4867-9402-2995402c261d,2019-08-27 22:01:02 UTC,2019-08-27 22:01:44 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:44 UTC,2019-09-04 03:00:44 UTC,1,,HawaiiOctober2018,,20.0397843801951,-155.441454467711,POINT (-155.441454467711 20.0397843801951),2e388dc0-1fe5-48a0-8619-7c620813f971,,https://web.fulcrumapp.com/photos/view?photos=2e388dc0-1fe5-48a0-8619-7c620813f971,Fruit,,,Wild forest,Partially Obstructed,no,,,,22.5,,78.9,24.3,C-4814,2019-08-27,12:01,672.12169072682,6.00090620526066,10.4817533493042,0.0457336753606796,-1.0
98e2acb0-5262-4429-99a8-cfb05fe2eb8e,2019-08-27 22:02:11 UTC,2019-08-27 22:03:12 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:45 UTC,2019-09-04 03:00:45 UTC,1,,HawaiiOctober2018,,20.0397992510469,-155.44143640839,POINT (-155.44143640839 20.0397992510469),e37b0392-3ffd-47c5-a538-dd94a041c6a2,,https://web.fulcrumapp.com/photos/view?photos=e37b0392-3ffd-47c5-a538-dd94a041c6a2,Fruit,,,Wild forest,Partially Obstructed,no,,,,21.6,,78.8,24.3,C-4806,2019-08-27,12:02,669.104150104928,6.00090620526066,10.5225591659546,0.0231207981705666,-1.0
de86156b-20e3-422f-ab2f-c1e5c5b79cb7,2019-08-27 22:03:18 UTC,2019-08-27 22:04:10 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:45 UTC,2019-09-04 03:00:45 UTC,1,,HawaiiOctober2018,,20.0398134151569,-155.441461701647,POINT (-155.441461701647 20.0398134151569),7ee4ce29-981f-4da9-9fc2-00edb60bd24b,,https://web.fulcrumapp.com/photos/view?photos=7ee4ce29-981f-4da9-9fc2-00edb60bd24b,Fruit,,,Wild forest,Partially Obstructed,no,,,,21.2,,78.3,24.3,C-4845,2019-08-27,12:03,668.432885603011,6.00090620526066,11.2323551177979,0.0702905654907227,-1.0
60de73ad-5c99-4972-ba22-c750acfd5b72,2019-08-27 22:04:41 UTC,2019-08-27 22:05:34 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:46 UTC,2019-09-04 03:00:46 UTC,1,,HawaiiOctober2018,,20.0398127379176,-155.441462245678,POINT (-155.441462245678 20.0398127379176),474400f3-4939-4c95-8e14-ac58c9fb1c4b,,https://web.fulcrumapp.com/photos/view?photos=474400f3-4939-4c95-8e14-ac58c9fb1c4b,Fruit,,,Wild forest,Partially Obstructed,no,,,,21.3,,82.4,23.6,C-4822,2019-08-27,12:04,663.01294118535,6.00090620526066,10.2332973480225,0.0466521121561527,359.73447958374
cadbe35d-bb48-428c-a30a-b824e937dd77,2019-08-27 22:05:46 UTC,2019-08-27 22:06:38 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:46 UTC,2019-09-04 03:00:46 UTC,1,,HawaiiOctober2018,,20.0398151589378,-155.441467477695,POINT (-155.441467477695 20.0398151589378),12adf36f-77c5-41c2-a3b3-c0b375a40f70,,https://web.fulcrumapp.com/photos/view?photos=12adf36f-77c5-41c2-a3b3-c0b375a40f70,Fruit,,,Wild forest,Partially Obstructed,no,,,,23.3,,78.8,24.3,C-4810,2019-08-27,12:05,662.354208310926,8.00120827368088,11.4187793731689,0.0463483445346355,-1.0
f3a19e5c-50a6-432f-94f9-eebf2b75b659,2019-08-28 19:53:02 UTC,2019-08-28 19:58:36 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:46 UTC,2019-09-04 03:00:46 UTC,1,,HawaiiOctober2018,,19.4241836941267,-155.222035320109,POINT (-155.222035320109 19.4241836941267),c2b4cde2-5b39-491c-879e-f2264f8adb5d,,https://web.fulcrumapp.com/photos/view?photos=c2b4cde2-5b39-491c-879e-f2264f8adb5d,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,19,39,72.3,23.6,C-4838,2019-08-28,09:53,1137.11542987823,6.00090620526066,3.06154012680054,0.597760856151581,105.071361323245
e42ab3a4-694a-408f-9dd5-a9b19a517987,2019-08-28 19:58:46 UTC,2019-08-28 20:00:11 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:47 UTC,2019-09-04 03:00:47 UTC,1,,HawaiiOctober2018,,19.4242002875768,-155.221980196273,POINT (-155.221980196273 19.4242002875768),5be804b1-e38e-44f6-8fe5-093a54e9ae47,,https://web.fulcrumapp.com/photos/view?photos=5be804b1-e38e-44f6-8fe5-093a54e9ae47,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,19,40,75.1,22.9,C-4842,2019-08-28,09:58,1137.11542987823,6.00090620526066,3.0,0.0923031717538834,277.802071130638
3aea8d60-5d21-4345-b87a-724209bf814e,2019-08-28 20:00:16 UTC,2019-08-28 20:01:15 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:47 UTC,2019-09-04 03:00:47 UTC,1,,HawaiiOctober2018,,19.4241845945694,-155.221933948256,POINT (-155.221933948256 19.4241845945694),c5c18c33-6ef7-4c31-a0a4-0421978ec9de,,https://web.fulcrumapp.com/photos/view?photos=c5c18c33-6ef7-4c31-a0a4-0421978ec9de,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,18.3,40,78,22.2,C-4846,2019-08-28,10:00,1137.02912098425,6.00090620526066,3.00230407714844,0.00842980202287436,8.5464022650254
aeb6947e-e942-4af6-9337-7c3c47c06242,2019-08-28 20:01:24 UTC,2019-08-28 20:02:18 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:48 UTC,2019-09-04 03:00:48 UTC,1,,HawaiiOctober2018,,19.424162361116,-155.221903161642,POINT (-155.221903161642 19.424162361116),b79df41a-5864-4e74-a8a4-58e857e6d76a,,https://web.fulcrumapp.com/photos/view?photos=b79df41a-5864-4e74-a8a4-58e857e6d76a,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,19.3,40,79.3,22.2,C-4854,2019-08-28,10:01,1136.77916157161,6.00090620526066,3.0,0.00324277416802943,-1.0
5e308020-1556-4b4f-b8bf-a95e17ef3086,2019-08-28 20:02:22 UTC,2019-08-28 20:03:12 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:48 UTC,2019-09-04 03:00:48 UTC,1,,HawaiiOctober2018,,19.4241274680498,-155.221942908243,POINT (-155.221942908243 19.4241274680498),cd38f19c-66b4-4370-9ee9-087e0ed5381a,,https://web.fulcrumapp.com/photos/view?photos=cd38f19c-66b4-4370-9ee9-087e0ed5381a,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,19.3,40,81,22.2,C-4850,2019-08-28,10:02,1137.10413894713,6.00090620526066,3.0,0.0211113858968019,231.081500830243
b23c3b62-afba-4b2d-ba90-d0f48e2525a5,2019-08-28 20:03:14 UTC,2019-08-28 20:04:10 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:48 UTC,2019-09-04 03:00:48 UTC,1,,HawaiiOctober2018,,19.4240827422021,-155.221951076475,POINT (-155.221951076475 19.4240827422021),cbaecf78-2bb7-4bfd-b659-739057a98c5b,,https://web.fulcrumapp.com/photos/view?photos=cbaecf78-2bb7-4bfd-b659-739057a98c5b,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,18.3,40,81.9,22.2,C-4858,2019-08-28,10:03,1137.11542987823,8.00120827368088,3.0,0.023252384737134,-1.0
a569637d-90a4-47d6-9c38-d229447d2689,2019-08-28 20:04:16 UTC,2019-08-28 20:05:44 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:49 UTC,2019-09-04 03:00:49 UTC,1,,HawaiiOctober2018,,19.4240795573531,-155.221949164255,POINT (-155.221949164255 19.4240795573531),3fcca6d7-dae9-46a2-8225-6822caca1c33,,https://web.fulcrumapp.com/photos/view?photos=3fcca6d7-dae9-46a2-8225-6822caca1c33,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,18.6,40,82.9,21.5,C-4803,2019-08-28,10:04,1137.11542987823,6.00090620526066,3.0,0.0105211902409792,-1.0
12cb6be8-fa3f-452c-bb59-c31f10bc91fd,2019-08-28 20:05:49 UTC,2019-08-28 20:06:29 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:49 UTC,2019-09-04 03:00:49 UTC,1,,HawaiiOctober2018,,19.4241010907393,-155.221981516036,POINT (-155.221981516036 19.4241010907393),0ccde1fe-ece9-4cb2-9fa4-9063f4d392ec,,https://web.fulcrumapp.com/photos/view?photos=0ccde1fe-ece9-4cb2-9fa4-9063f4d392ec,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,18.4,40,80,21.5,C-4807,2019-08-28,10:05,1137.11542987823,6.00090620526066,3.0,0.12183640897274,-1.0
adcdf668-6d32-474c-a2b5-e5fa06cd9628,2019-08-28 20:06:37 UTC,2019-08-28 20:07:27 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:50 UTC,2019-09-04 03:00:50 UTC,1,,HawaiiOctober2018,,19.4241225396188,-155.221994502872,POINT (-155.221994502872 19.4241225396188),300a6feb-f3df-42df-b03d-dba7921676c8,,https://web.fulcrumapp.com/photos/view?photos=300a6feb-f3df-42df-b03d-dba7921676c8,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,19,41,78.3,21.5,C-4811,2019-08-28,10:06,1137.11542987823,6.00090620526066,3.0,0.0111577361822128,-1.0
edc4dd79-7fc6-42dd-8d2d-15dbc1c26669,2019-08-28 20:07:28 UTC,2019-08-28 20:08:32 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:50 UTC,2019-09-04 03:00:50 UTC,1,,HawaiiOctober2018,,19.4241265715551,-155.222024835284,POINT (-155.222024835284 19.4241265715551),e4ddf06a-5780-46e0-9026-ffb3ae7922c2,,https://web.fulcrumapp.com/photos/view?photos=e4ddf06a-5780-46e0-9026-ffb3ae7922c2,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,19.3,40,79,22.2,C-4815,2019-08-28,10:07,1137.11542987823,6.00090620526066,3.0,0.00717783626168966,-1.0
e607afc1-b97c-4b0d-a9cc-e808023ffe9b,2019-08-28 20:08:38 UTC,2019-08-28 20:09:20 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:50 UTC,2019-09-04 03:00:50 UTC,1,,HawaiiOctober2018,,19.4241321148906,-155.222048015757,POINT (-155.222048015757 19.4241321148906),c1c2b0b3-1294-4568-93cc-d82e2e48a24e,,https://web.fulcrumapp.com/photos/view?photos=c1c2b0b3-1294-4568-93cc-d82e2e48a24e,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,18.9,39,75.8,21.5,C-4819,2019-08-28,10:08,1137.11542987823,6.00090620526066,3.0,0.000762381474487484,-1.0
c2d12129-266b-442c-8cd5-8da65405d844,2019-08-28 20:09:26 UTC,2019-08-28 20:10:08 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:51 UTC,2019-09-04 03:00:51 UTC,1,,HawaiiOctober2018,,19.4241402841793,-155.222055055681,POINT (-155.222055055681 19.4241402841793),4a82d373-ee35-489f-add6-8848ddfad12f,,https://web.fulcrumapp.com/photos/view?photos=4a82d373-ee35-489f-add6-8848ddfad12f,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,19,40,76.3,21.5,C-4823,2019-08-28,10:09,1137.11542987823,6.00090620526066,3.0,0.00364947342313826,-1.0
4475cdc7-d581-49ff-8bca-97ba92dcfb43,2019-08-28 20:10:10 UTC,2019-08-28 20:11:12 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:51 UTC,2019-09-04 03:00:51 UTC,1,,HawaiiOctober2018,,19.4241317150322,-155.222079151238,POINT (-155.222079151238 19.4241317150322),892e609e-51a5-42d1-92c6-8c32fb0f3eab,,https://web.fulcrumapp.com/photos/view?photos=892e609e-51a5-42d1-92c6-8c32fb0f3eab,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,18.9,40,77.5,21.5,C-4827,2019-08-28,10:10,1137.11542987823,6.00090620526066,3.0,0.0239742267876863,-1.0
df9b92f9-9d14-4269-89e9-350534d76ca3,2019-08-28 20:11:13 UTC,2019-08-28 20:11:55 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:51 UTC,2019-09-04 03:00:51 UTC,1,,HawaiiOctober2018,,19.4241216217578,-155.222102442848,POINT (-155.222102442848 19.4241216217578),54d6a496-98d2-4890-9dca-d2b6e23d9399,,https://web.fulcrumapp.com/photos/view?photos=54d6a496-98d2-4890-9dca-d2b6e23d9399,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,19.2,40,77.4,21.5,C-4831,2019-08-28,10:11,1137.11542987823,6.00090620526066,3.0,0.0137649588286877,-1.0
752a7790-1787-4759-af67-68b07552df5f,2019-08-28 20:11:59 UTC,2019-08-28 20:12:40 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:52 UTC,2019-09-04 03:00:52 UTC,1,,HawaiiOctober2018,,19.4240915441525,-155.222103163333,POINT (-155.222103163333 19.4240915441525),60bb0582-7794-4c13-9049-fd6786b78d7e,,https://web.fulcrumapp.com/photos/view?photos=60bb0582-7794-4c13-9049-fd6786b78d7e,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,20,40,77.5,21.5,C-4835,2019-08-28,10:11,1137.11542987823,6.00090620526066,3.0,0.00215745554305613,330.441492120469
25271f6b-4af9-466e-bab5-0c455d916b16,2019-08-28 20:12:41 UTC,2019-08-28 20:14:02 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:52 UTC,2019-09-04 03:00:52 UTC,1,,HawaiiOctober2018,,19.4240705456696,-155.222093749285,POINT (-155.222093749285 19.4240705456696),96fd186c-f36a-49d9-ba6e-10a99aa61d28,,https://web.fulcrumapp.com/photos/view?photos=96fd186c-f36a-49d9-ba6e-10a99aa61d28,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,18.9,41,79,21.5,C-4839,2019-08-28,10:12,1137.11542987823,6.00090620526066,3.0,0.0249217394739389,255.362058348451
8ff3f42d-02b1-4057-8469-3b06f39f6e0d,2019-08-28 20:14:04 UTC,2019-08-28 20:14:53 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:52 UTC,2019-09-04 03:00:52 UTC,1,,HawaiiOctober2018,,19.4240125886993,-155.222139687418,POINT (-155.222139687418 19.4240125886993),68525445-fb46-411f-bb4e-ea87603c198e,,https://web.fulcrumapp.com/photos/view?photos=68525445-fb46-411f-bb4e-ea87603c198e,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,19.3,39,79.5,21.5,C-4816,2019-08-28,10:14,1137.11542987823,6.00090620526066,3.0,0.0117760971188545,20.0495712236345
242b64b8-dc45-443a-80a7-4c59fcb5534d,2019-08-28 20:14:58 UTC,2019-08-28 20:15:55 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:53 UTC,2019-09-04 03:00:53 UTC,1,,HawaiiOctober2018,,19.4240222547329,-155.222141183429,POINT (-155.222141183429 19.4240222547329),ae438723-319c-421f-a9da-63094868a90a,,https://web.fulcrumapp.com/photos/view?photos=ae438723-319c-421f-a9da-63094868a90a,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,19.1,40,79.5,22.2,C-4812,2019-08-28,10:14,1137.11542987823,6.00090620526066,3.0,0.00649302266538143,31.9493743899882
f00c8f5b-d8e6-4110-8f01-2631561d6caf,2019-08-28 20:16:04 UTC,2019-08-28 20:16:41 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:53 UTC,2019-09-04 03:00:53 UTC,1,,HawaiiOctober2018,,19.4240089508966,-155.222175381205,POINT (-155.222175381205 19.4240089508966),04cd2fef-987a-463f-b015-ff4208408b07,,https://web.fulcrumapp.com/photos/view?photos=04cd2fef-987a-463f-b015-ff4208408b07,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,19,40,80,22.2,C-4804,2019-08-28,10:16,1137.11542987823,6.00090620526066,3.0,0.00496490765362978,334.467670070138
ff42a631-5061-4167-82ec-451ec5fede97,2019-08-28 20:16:43 UTC,2019-08-28 20:17:38 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:54 UTC,2019-09-04 03:00:54 UTC,1,,HawaiiOctober2018,,19.4239999133676,-155.222187454842,POINT (-155.222187454842 19.4239999133676),15bcff59-fe31-4b8f-b94d-a83475d3c763,,https://web.fulcrumapp.com/photos/view?photos=15bcff59-fe31-4b8f-b94d-a83475d3c763,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,19.3,40,78.8,22.2,C-4808,2019-08-28,10:16,1137.11542987823,8.00120827368088,3.02635526657104,0.0520536191761494,329.319647209673
bf636aa3-f2bb-4778-a764-e8bc91a8733f,2019-08-28 20:17:41 UTC,2019-08-28 20:18:32 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:54 UTC,2019-09-04 03:00:54 UTC,1,,HawaiiOctober2018,,19.4239781785152,-155.222231368334,POINT (-155.222231368334 19.4239781785152),46cc9873-2978-4438-999b-7edcf80cca08,,https://web.fulcrumapp.com/photos/view?photos=46cc9873-2978-4438-999b-7edcf80cca08,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,19.8,40,78.5,22.2,C-4843,2019-08-28,10:17,1137.17458075754,6.00090620526066,3.0,0.00883626658469439,312.159862429526
cfa40700-9778-4fc1-bbbd-95fc6de3a79a,2019-08-28 20:18:40 UTC,2019-08-28 20:19:29 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:54 UTC,2019-09-04 03:00:54 UTC,1,,HawaiiOctober2018,,19.4239647804141,-155.222255842995,POINT (-155.222255842995 19.4239647804141),971b2247-c5d8-492a-adf8-50ec1629095c,,https://web.fulcrumapp.com/photos/view?photos=971b2247-c5d8-492a-adf8-50ec1629095c,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,18.9,39,78,22.2,C-4847,2019-08-28,10:18,1137.39173894981,6.00090620526066,3.0,0.176727592945099,327.055275575273
42886324-20a1-480f-bf0f-e25b3280effb,2019-08-28 20:19:31 UTC,2019-08-28 20:21:00 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:55 UTC,2019-09-04 03:00:55 UTC,1,,HawaiiOctober2018,,19.4239662967712,-155.222312473299,POINT (-155.222312473299 19.4239662967712),f1a9781a-be0d-4504-b34d-8924d0c1ae00,,https://web.fulcrumapp.com/photos/view?photos=f1a9781a-be0d-4504-b34d-8924d0c1ae00,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,19,40,77.2,21.5,C-4851,2019-08-28,10:19,1137.82841128142,6.00090620526066,3.0,0.0218287911266088,259.526452006165
650ef5a8-a81c-4781-a690-dca92fed4e11,2019-08-28 20:21:01 UTC,2019-08-28 20:21:45 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:55 UTC,2019-09-04 03:00:55 UTC,1,,HawaiiOctober2018,,19.4239929467684,-155.222275919984,POINT (-155.222275919984 19.4239929467684),e47ef589-284f-4353-b421-4d852b8e236c,,https://web.fulcrumapp.com/photos/view?photos=e47ef589-284f-4353-b421-4d852b8e236c,Leaf litter,,,Wild forest,Partially Obstructed,no,,,,18.4,40,79.2,22.2,C-4855,2019-08-28,10:21,1137.54461554662,6.00090620526066,3.0,0.00102940027136356,304.903742662872
3a54ac6a-60a7-434c-adad-51b2f3e0a756,2019-08-28 20:22:39 UTC,2019-08-28 20:23:35 UTC,stefanzdraljevic2018@u.northwestern.edu,stefanzdraljevic2018@u.northwestern.edu,2019-09-04 03:00:56 UTC,2019-09-04 03:00:56 UTC,1,,HawaiiOctober2018,,19.4240751948528,-155.222455018799,POINT (-155.222455018799 19.4240751948528),078f5b0d-c740-4012-81fd-ff3260e69ecb,,https://web.fulcrumapp.com/photos/view?photos=078f5b0d-c740-4012-81fd-ff3260e69ecb,Leaf litter,,,Rural garden,Partially Obstructed,no,,,,19.6,40,74.1,22.2,C-4859,2019-08-28,10:22,1138.97547167398,6.00090620526066,3.0,0.0158888045698404,233.247162570757
